id,user_id,game_name,duration_mins,skipped_meals,skipped_sleep,started_at
b336512f-7207-45ec-b442-cf1aacf02bfc,9bf31440-00ce-4029-b64f-a15156f122a1,Valorant,64,0,0,2026-06-16T14:53:51.006955+00:00
f13cb966-700c-482f-9799-1203f8d957af,9bf31440-00ce-4029-b64f-a15156f122a1,League of Legends,166,0,0,2026-06-17T14:53:51.006955+00:00
b97eb576-528f-4852-9814-58e6e52f1605,9bf31440-00ce-4029-b64f-a15156f122a1,League of Legends,162,0,1,2026-06-18T14:53:51.006955+00:00
ce30ce96-034a-449b-b958-94642f56e60e,9bf31440-00ce-4029-b64f-a15156f122a1,Apex Legends,170,0,0,2026-06-19T14:53:51.006955+00:00
7ad1e30d-268a-4da2-be44-97055981e375,9bf31440-00ce-4029-b64f-a15156f122a1,WoW,161,1,0,2026-06-20T14:53:51.006955+00:00
be266111-859d-4434-bb1c-71bf79e06863,9bf31440-00ce-4029-b64f-a15156f122a1,Genshin Impact,54,0,0,2026-06-21T14:53:51.006955+00:00
779bc993-4216-41bc-85ac-e92f3c54915d,9bf31440-00ce-4029-b64f-a15156f122a1,League of Legends,107,0,0,2026-06-22T14:53:51.006955+00:00
cd2c7344-e4d8-4bc7-8805-172f78b3494f,9bf31440-00ce-4029-b64f-a15156f122a1,Valorant,72,0,0,2026-06-23T14:53:51.006955+00:00
b577a1e7-0ff4-4547-976f-40042d95d781,9bf31440-00ce-4029-b64f-a15156f122a1,League of Legends,110,0,0,2026-06-24T14:53:51.006955+00:00
60b1040e-69f8-47ae-9b4e-bde8fa1ea273,4a4f3af1-027e-4d17-abaf-77425cc4a115,Apex Legends,72,0,0,2026-06-11T14:53:51.006955+00:00
547f5c5f-0670-483c-91a8-8b28acdf3200,4a4f3af1-027e-4d17-abaf-77425cc4a115,League of Legends,70,0,0,2026-06-12T14:53:51.006955+00:00
a497e3b0-ccf7-4979-8285-7173050d555c,4a4f3af1-027e-4d17-abaf-77425cc4a115,Apex Legends,40,0,0,2026-06-13T14:53:51.006955+00:00
55747864-8e74-421f-a979-3615c206ac5a,4a4f3af1-027e-4d17-abaf-77425cc4a115,Valorant,85,0,0,2026-06-14T14:53:51.006955+00:00
193b1c60-c9ca-4bd8-b60b-2b35a7cc851d,4a4f3af1-027e-4d17-abaf-77425cc4a115,WoW,81,0,0,2026-06-15T14:53:51.006955+00:00
7aeab356-7114-4636-b71b-0a141bf8dcf7,4a4f3af1-027e-4d17-abaf-77425cc4a115,Genshin Impact,84,0,0,2026-06-16T14:53:51.006955+00:00
7df0efe1-f9be-487c-a074-7f9d985f301d,4a4f3af1-027e-4d17-abaf-77425cc4a115,WoW,20,0,0,2026-06-17T14:53:51.006955+00:00
d35505e0-349f-42fa-8965-25d4d1ee4dea,4a4f3af1-027e-4d17-abaf-77425cc4a115,Valorant,81,0,0,2026-06-18T14:53:51.006955+00:00
5224fd68-8191-44db-9efe-b848d821eaaa,4a4f3af1-027e-4d17-abaf-77425cc4a115,WoW,21,0,0,2026-06-19T14:53:51.006955+00:00
4e058c2d-4a68-46e1-b288-42eec4fcc3f0,4a4f3af1-027e-4d17-abaf-77425cc4a115,WoW,31,0,0,2026-06-20T14:53:51.006955+00:00
f6d75bc6-56fa-4f8f-aacb-a1ac87afed39,4a4f3af1-027e-4d17-abaf-77425cc4a115,Apex Legends,53,0,0,2026-06-21T14:53:51.006955+00:00
45e29fd9-cabd-4fd4-a13d-aa27d1d66957,4a4f3af1-027e-4d17-abaf-77425cc4a115,Apex Legends,33,0,0,2026-06-22T14:53:51.006955+00:00
dc5df949-d2c2-4c86-9820-ec7ccdff5573,4a4f3af1-027e-4d17-abaf-77425cc4a115,League of Legends,22,0,0,2026-06-23T14:53:51.006955+00:00
77571486-37aa-4b27-a668-bfa86a4a839b,4a4f3af1-027e-4d17-abaf-77425cc4a115,Valorant,75,0,0,2026-06-24T14:53:51.006955+00:00
2c6bad81-7010-4e4f-ac1b-3b8ccab01518,65601001-1efb-4ff3-a70a-17afd955361b,Valorant,20,0,0,2026-06-11T14:53:51.006955+00:00
5e45b20d-a060-4b4c-ba66-8a5d9782e844,65601001-1efb-4ff3-a70a-17afd955361b,League of Legends,32,0,0,2026-06-12T14:53:51.006955+00:00
2b89c41f-86bf-4684-b886-4562e286cbed,65601001-1efb-4ff3-a70a-17afd955361b,WoW,65,0,0,2026-06-13T14:53:51.006955+00:00
b8388ca4-3771-487c-8ba7-cbe17895d3ad,65601001-1efb-4ff3-a70a-17afd955361b,League of Legends,54,0,0,2026-06-14T14:53:51.006955+00:00
446d26b7-ed51-44d0-98df-a08f8a76771c,65601001-1efb-4ff3-a70a-17afd955361b,Valorant,26,0,0,2026-06-15T14:53:51.006955+00:00
c06426b9-0fcf-4cde-b626-317f8ca2eff7,65601001-1efb-4ff3-a70a-17afd955361b,Valorant,30,0,0,2026-06-16T14:53:51.006955+00:00
d38af8ca-4327-442d-91aa-9ad151f05adb,65601001-1efb-4ff3-a70a-17afd955361b,Apex Legends,60,0,0,2026-06-17T14:53:51.006955+00:00
aa947e27-0664-470e-8c70-46ad1cc2290e,65601001-1efb-4ff3-a70a-17afd955361b,Valorant,23,0,0,2026-06-18T14:53:51.006955+00:00
aac8821e-6c93-4628-8f60-c8a01d5f578b,65601001-1efb-4ff3-a70a-17afd955361b,WoW,35,0,0,2026-06-19T14:53:51.006955+00:00
7bb5ca9e-9d43-486e-ae10-53d1095e1169,65601001-1efb-4ff3-a70a-17afd955361b,Apex Legends,62,0,0,2026-06-20T14:53:51.006955+00:00
e08c4b36-7901-4322-b93a-75e1718e84d3,65601001-1efb-4ff3-a70a-17afd955361b,League of Legends,48,0,0,2026-06-21T14:53:51.006955+00:00
001e44af-2a09-4353-9abd-afde7d23a186,65601001-1efb-4ff3-a70a-17afd955361b,Genshin Impact,73,0,0,2026-06-22T14:53:51.006955+00:00
6026eb11-a6ea-4b5d-aca9-1a2cfb873cf6,65601001-1efb-4ff3-a70a-17afd955361b,League of Legends,77,0,0,2026-06-23T14:53:51.006955+00:00
d0d777e9-d8dd-4d45-93df-b41bd181c0b6,65601001-1efb-4ff3-a70a-17afd955361b,Genshin Impact,43,0,0,2026-06-24T14:53:51.006955+00:00
711a8367-fb6a-4faf-8520-6f9241715760,956013c0-3662-443d-a31b-beb52b76b3fb,League of Legends,139,0,0,2026-06-11T14:53:51.006955+00:00
18b104c9-0f08-4083-a170-efacc04293e8,956013c0-3662-443d-a31b-beb52b76b3fb,Genshin Impact,179,1,0,2026-06-12T14:53:51.006955+00:00
92183ef9-b9cc-43e9-b76a-20d85bf6f15e,956013c0-3662-443d-a31b-beb52b76b3fb,League of Legends,78,1,0,2026-06-13T14:53:51.006955+00:00
8450502d-26e8-4931-affa-4d11384d33d3,956013c0-3662-443d-a31b-beb52b76b3fb,League of Legends,89,0,0,2026-06-14T14:53:51.006955+00:00
2d09ac77-c9c7-4f6b-8cda-555c94b112f9,956013c0-3662-443d-a31b-beb52b76b3fb,Genshin Impact,168,0,1,2026-06-15T14:53:51.006955+00:00
5b1c5503-876f-447a-9c4f-6bc12e0e38d2,956013c0-3662-443d-a31b-beb52b76b3fb,Valorant,118,1,0,2026-06-16T14:53:51.006955+00:00
e8194353-1d61-4cec-8efd-aba4c35d344f,956013c0-3662-443d-a31b-beb52b76b3fb,Apex Legends,102,0,0,2026-06-17T14:53:51.006955+00:00
cd18334a-5c26-4b36-a694-268084d10a82,956013c0-3662-443d-a31b-beb52b76b3fb,WoW,156,0,0,2026-06-18T14:53:51.006955+00:00
85b9f020-10ca-4ed7-96a5-814ee630e3a0,956013c0-3662-443d-a31b-beb52b76b3fb,Genshin Impact,81,1,1,2026-06-19T14:53:51.006955+00:00
9166bb7e-4b7f-4a28-9b4a-09b3646bcf05,956013c0-3662-443d-a31b-beb52b76b3fb,League of Legends,145,0,0,2026-06-20T14:53:51.006955+00:00
540070dd-6e29-4b84-9be5-b3800a4e11e8,956013c0-3662-443d-a31b-beb52b76b3fb,Valorant,162,0,0,2026-06-21T14:53:51.006955+00:00
c7c5555b-ba39-410b-b1a5-df1451610343,956013c0-3662-443d-a31b-beb52b76b3fb,Apex Legends,82,1,1,2026-06-22T14:53:51.006955+00:00
b4255fad-af02-4ca1-9652-7544c4dd3be3,956013c0-3662-443d-a31b-beb52b76b3fb,League of Legends,69,0,0,2026-06-23T14:53:51.006955+00:00
11f1117c-2326-43ae-8fbe-79d520465d33,956013c0-3662-443d-a31b-beb52b76b3fb,Apex Legends,150,0,0,2026-06-24T14:53:51.006955+00:00
4283db0d-2a8e-42ae-a6ad-0a7dbba1cfc7,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Valorant,51,0,0,2026-06-11T14:53:51.006955+00:00
9ed2c959-521a-4fbf-993d-738a56fdae10,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Genshin Impact,36,0,0,2026-06-12T14:53:51.006955+00:00
970c6c2e-5f81-444f-94ca-ba49bfee5df6,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,League of Legends,64,0,0,2026-06-13T14:53:51.006955+00:00
91fe75c6-4ed9-4703-94a0-5c8261ccb7e4,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,WoW,20,0,0,2026-06-14T14:53:51.006955+00:00
7f7d811a-d63b-4ec8-9551-dcb4ba07bc67,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Apex Legends,48,0,0,2026-06-15T14:53:51.006955+00:00
48cd6a0f-6fb9-48c9-9672-bc49381df2b2,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Valorant,26,0,0,2026-06-16T14:53:51.006955+00:00
b490d909-86e9-4321-b319-8abffe0eacd7,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Valorant,41,0,0,2026-06-17T14:53:51.006955+00:00
e0da5a45-723a-45e7-a5ec-6cd29a14c763,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Apex Legends,30,0,0,2026-06-18T14:53:51.006955+00:00
e4a41cdc-8da3-4bde-8b7d-c4884c328e42,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,WoW,63,0,0,2026-06-19T14:53:51.006955+00:00
63c7eadf-6b61-4477-859c-82dfc0a3143b,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,WoW,64,0,0,2026-06-20T14:53:51.006955+00:00
8c9dbe04-c7b0-461e-bd18-bf6388c16f43,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,WoW,26,0,0,2026-06-21T14:53:51.006955+00:00
d40d999b-66eb-4a51-889e-525c02114c81,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,League of Legends,41,0,0,2026-06-22T14:53:51.006955+00:00
3fb61d72-e8df-4af1-9c33-60bab9d7c61a,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Valorant,41,0,0,2026-06-23T14:53:51.006955+00:00
3bdf3e9d-0adb-4904-b7c4-8c2eae460548,898be9bb-9ff3-4f42-be1e-71f78c4cdb2a,Apex Legends,38,0,0,2026-06-24T14:53:51.006955+00:00
a1a43d62-7fb3-4a1d-88ae-fe93b88b818c,6f670597-15b8-4196-a98a-311ab43d1c1d,Valorant,431,1,0,2026-06-11T14:53:51.006955+00:00
46972b7b-933b-4ceb-8fba-17a7c08e412b,6f670597-15b8-4196-a98a-311ab43d1c1d,Genshin Impact,411,0,1,2026-06-12T14:53:51.006955+00:00
6c122737-5f37-4e14-b891-24a53c003c9b,6f670597-15b8-4196-a98a-311ab43d1c1d,League of Legends,421,1,0,2026-06-13T14:53:51.006955+00:00
6f0c1eed-276c-47aa-a224-ec6caaa5c05b,6f670597-15b8-4196-a98a-311ab43d1c1d,Valorant,425,0,1,2026-06-14T14:53:51.006955+00:00
7eb1a97b-1334-432e-ba58-3b29c562a349,6f670597-15b8-4196-a98a-311ab43d1c1d,WoW,431,1,0,2026-06-15T14:53:51.006955+00:00
897aac7e-b1d6-432a-9ee3-9c1a228e3a84,6f670597-15b8-4196-a98a-311ab43d1c1d,Genshin Impact,669,0,0,2026-06-16T14:53:51.006955+00:00
f4f54e39-9379-4836-a940-b967999e1ec1,6f670597-15b8-4196-a98a-311ab43d1c1d,WoW,508,0,1,2026-06-17T14:53:51.006955+00:00
9abc6553-a00d-4c1c-9d9e-423afd910653,6f670597-15b8-4196-a98a-311ab43d1c1d,Genshin Impact,625,0,1,2026-06-18T14:53:51.006955+00:00
f4216e26-f633-45ee-b67c-2bf9c15b0970,6f670597-15b8-4196-a98a-311ab43d1c1d,Apex Legends,595,0,1,2026-06-19T14:53:51.006955+00:00
d6741378-656b-4fe6-af0b-c8c0bc6d0226,6f670597-15b8-4196-a98a-311ab43d1c1d,WoW,571,1,1,2026-06-20T14:53:51.006955+00:00
16c8bcce-d871-48b6-bc61-ab8865c13d34,6f670597-15b8-4196-a98a-311ab43d1c1d,WoW,575,1,0,2026-06-21T14:53:51.006955+00:00
ca8ce605-4980-4702-bba3-445dcf203d24,6f670597-15b8-4196-a98a-311ab43d1c1d,WoW,518,1,1,2026-06-22T14:53:51.006955+00:00
b7ba80ec-4db0-43b9-b19a-e1bef8e679f6,6f670597-15b8-4196-a98a-311ab43d1c1d,Valorant,555,1,0,2026-06-23T14:53:51.006955+00:00
2b264edd-8bbc-4b85-959c-19cfef3ea287,6f670597-15b8-4196-a98a-311ab43d1c1d,Apex Legends,736,1,1,2026-06-24T14:53:51.006955+00:00
86eee103-4abb-46da-89d5-64010d5753c6,ca982def-8bdb-4410-991a-6de8321ccf95,WoW,558,1,1,2026-06-11T14:53:51.006955+00:00
3e0b480c-b937-4b80-8973-43c9ef3a527e,ca982def-8bdb-4410-991a-6de8321ccf95,WoW,385,0,0,2026-06-12T14:53:51.006955+00:00
68e1b332-231f-4cf6-af43-82d7230a343b,ca982def-8bdb-4410-991a-6de8321ccf95,Genshin Impact,595,1,1,2026-06-13T14:53:51.006955+00:00
12342d64-6e8c-4edf-b3af-1079ffd08c1d,ca982def-8bdb-4410-991a-6de8321ccf95,Valorant,466,1,1,2026-06-14T14:53:51.006955+00:00
852da506-3711-44ca-9365-e1a8a92b7baa,ca982def-8bdb-4410-991a-6de8321ccf95,Apex Legends,644,0,0,2026-06-15T14:53:51.006955+00:00
c2250d69-5c57-468b-a709-b73884601c4f,ca982def-8bdb-4410-991a-6de8321ccf95,League of Legends,638,0,1,2026-06-16T14:53:51.006955+00:00
059a37e4-895b-4052-82fd-79b7f5cafc8a,ca982def-8bdb-4410-991a-6de8321ccf95,Apex Legends,507,0,1,2026-06-17T14:53:51.006955+00:00
bafbfd8f-3dff-4abe-ac6b-d4172bbdfb67,ca982def-8bdb-4410-991a-6de8321ccf95,Apex Legends,516,1,1,2026-06-18T14:53:51.006955+00:00
1227cd5d-a0f4-4492-a204-c0030af405d9,ca982def-8bdb-4410-991a-6de8321ccf95,League of Legends,665,1,1,2026-06-19T14:53:51.006955+00:00
2dfbb5fe-0a78-40f1-a1d1-64576358143d,ca982def-8bdb-4410-991a-6de8321ccf95,WoW,608,0,1,2026-06-20T14:53:51.006955+00:00
af39ea6a-6007-4d27-b18e-87c372488b65,ca982def-8bdb-4410-991a-6de8321ccf95,WoW,664,1,0,2026-06-21T14:53:51.006955+00:00
2344eed2-86ad-4ff0-8063-4e381b3a38af,ca982def-8bdb-4410-991a-6de8321ccf95,Valorant,526,1,1,2026-06-22T14:53:51.006955+00:00
2ca2aa35-6d51-4274-8d85-930885a03989,ca982def-8bdb-4410-991a-6de8321ccf95,Valorant,655,1,0,2026-06-23T14:53:51.006955+00:00
c658b8c0-eebd-4cc0-9957-375bfa4fbde6,ca982def-8bdb-4410-991a-6de8321ccf95,WoW,702,0,0,2026-06-24T14:53:51.006955+00:00
b6ff7258-f306-44cf-b811-1fbcaa10fe17,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,League of Legends,459,1,1,2026-06-11T14:53:51.006955+00:00
d4d77908-62c1-4f91-a311-ba65c4a4fac9,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,WoW,452,1,0,2026-06-12T14:53:51.006955+00:00
92a85e44-f6c1-45c4-a05e-670c2dfd31d9,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Genshin Impact,378,0,1,2026-06-13T14:53:51.006955+00:00
f1459298-cae8-4cb3-b4a7-bb181f73414b,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Genshin Impact,333,1,0,2026-06-14T14:53:51.006955+00:00
2cb07020-08d0-4f5d-bd62-7fb553561054,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,League of Legends,476,0,0,2026-06-15T14:53:51.006955+00:00
e6c3839f-e86d-4bcd-bec3-14422379ae59,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Apex Legends,300,1,1,2026-06-16T14:53:51.006955+00:00
f683d700-4768-4566-9237-89d0f792efcd,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Apex Legends,530,1,1,2026-06-17T14:53:51.006955+00:00
90079747-5e67-49dd-8e35-ed02decdb2d0,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,WoW,443,0,1,2026-06-18T14:53:51.006955+00:00
16973e27-a4d9-433d-8c17-d19977adef25,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Valorant,478,1,1,2026-06-19T14:53:51.006955+00:00
27994429-45a4-44a7-8717-32b388e0bb9b,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Genshin Impact,454,0,1,2026-06-20T14:53:51.006955+00:00
df7ef8ab-bc8a-4e91-a2ff-7d7957cbda59,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Apex Legends,429,1,1,2026-06-21T14:53:51.006955+00:00
6ea14606-9cfb-4ce7-86aa-bd2a3fa33853,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Apex Legends,379,1,1,2026-06-22T14:53:51.006955+00:00
bfe3432b-29c8-43f6-8500-911ecc3d263e,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,League of Legends,395,0,1,2026-06-23T14:53:51.006955+00:00
42d7aec1-035d-4d57-826e-336acc89384e,ea00b938-a8c3-4aa6-80fd-597e1f7fa5c7,Genshin Impact,563,0,1,2026-06-24T14:53:51.006955+00:00
70278bc5-ae83-48a3-a4b1-21fb2c334413,8781f97c-ac96-4245-a9a6-feb8307fb006,Genshin Impact,94,0,1,2026-06-11T14:53:51.006955+00:00
365d3696-5730-4c5d-b2e3-3f55a693b3d0,8781f97c-ac96-4245-a9a6-feb8307fb006,WoW,66,0,0,2026-06-12T14:53:51.006955+00:00
1142f20d-91cc-46c3-8d14-73dcfa29abda,8781f97c-ac96-4245-a9a6-feb8307fb006,Valorant,150,1,0,2026-06-13T14:53:51.006955+00:00
e36fa028-be97-4e76-acba-b2444e30dfdc,8781f97c-ac96-4245-a9a6-feb8307fb006,Apex Legends,147,0,0,2026-06-14T14:53:51.006955+00:00
84373b72-d507-439c-9f31-f07bf5c95595,8781f97c-ac96-4245-a9a6-feb8307fb006,League of Legends,140,0,0,2026-06-15T14:53:51.006955+00:00
56d00d4e-d39b-4d62-a3a1-fd568b28b719,8781f97c-ac96-4245-a9a6-feb8307fb006,Valorant,66,1,0,2026-06-16T14:53:51.006955+00:00
25c43528-7758-443a-8ab7-76e1fb853101,8781f97c-ac96-4245-a9a6-feb8307fb006,WoW,178,0,0,2026-06-17T14:53:51.006955+00:00
b1367da2-ea9b-4bfb-a656-49ebea25bb1e,8781f97c-ac96-4245-a9a6-feb8307fb006,Apex Legends,46,0,0,2026-06-18T14:53:51.006955+00:00
ca302352-2130-49bc-b822-ad7e5065dddf,8781f97c-ac96-4245-a9a6-feb8307fb006,Valorant,61,1,0,2026-06-19T14:53:51.006955+00:00
e4ce298f-1fcb-4ca4-a076-5c94688384cb,8781f97c-ac96-4245-a9a6-feb8307fb006,Genshin Impact,178,0,1,2026-06-20T14:53:51.006955+00:00
8fddda7d-a685-4dcb-bf07-ad7aef824c57,8781f97c-ac96-4245-a9a6-feb8307fb006,Genshin Impact,92,0,0,2026-06-21T14:53:51.006955+00:00
75278728-7d8c-4f5b-8b68-4bb0ac3c5120,8781f97c-ac96-4245-a9a6-feb8307fb006,Valorant,156,0,0,2026-06-22T14:53:51.006955+00:00
08137406-3de0-42bb-9440-41d659ae7dcc,8781f97c-ac96-4245-a9a6-feb8307fb006,Apex Legends,138,0,1,2026-06-23T14:53:51.006955+00:00
4abe24fa-c2d1-406e-b736-f521c65f5650,8781f97c-ac96-4245-a9a6-feb8307fb006,Genshin Impact,86,0,1,2026-06-24T14:53:51.006955+00:00
1f6a1851-2082-41e6-bd23-3ff7f5060fde,f7194503-01ce-45d5-80c0-a9378d6ab8a2,WoW,538,1,0,2026-06-11T14:53:51.006955+00:00
f54edc92-a1b6-4c3a-9c76-ed71042c9a36,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Genshin Impact,398,1,1,2026-06-12T14:53:51.006955+00:00
6facdd27-1e0a-485f-90be-44b7ea428914,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Apex Legends,499,1,1,2026-06-13T14:53:51.006955+00:00
3c9cfb6b-9e4b-408d-ab52-ee5dd529cbdd,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Valorant,432,1,1,2026-06-14T14:53:51.006955+00:00
4bc434b1-8830-4b85-8994-64d9f5a715da,f7194503-01ce-45d5-80c0-a9378d6ab8a2,WoW,584,1,1,2026-06-15T14:53:51.006955+00:00
3d570920-5ea8-42f4-8a89-325ba2664dc2,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Valorant,564,0,1,2026-06-16T14:53:51.006955+00:00
acd211f4-bfe8-4559-8905-67f6a9154cd2,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Genshin Impact,587,1,1,2026-06-17T14:53:51.006955+00:00
e0b5e86d-23c5-410c-9b32-292a5e201e38,f7194503-01ce-45d5-80c0-a9378d6ab8a2,WoW,687,1,0,2026-06-18T14:53:51.006955+00:00
9ffc6149-a6e8-465f-93c3-62a6ae498bc1,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Valorant,476,1,1,2026-06-19T14:53:51.006955+00:00
1c97aad7-2631-4013-a72e-378ecfe6d75f,f7194503-01ce-45d5-80c0-a9378d6ab8a2,League of Legends,599,1,1,2026-06-20T14:53:51.006955+00:00
bd57ec87-1940-416d-97c0-678faf33bd07,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Valorant,539,0,1,2026-06-21T14:53:51.006955+00:00
234adc80-ec2a-4e42-aca3-eecf5fa88cb8,f7194503-01ce-45d5-80c0-a9378d6ab8a2,Valorant,666,0,1,2026-06-22T14:53:51.006955+00:00
46a64567-d51c-41cf-bd9e-88491375bcf0,f7194503-01ce-45d5-80c0-a9378d6ab8a2,League of Legends,730,1,0,2026-06-23T14:53:51.006955+00:00
7de5f564-3bad-42c2-a2b3-a0ba40c3f003,f7194503-01ce-45d5-80c0-a9378d6ab8a2,WoW,656,0,1,2026-06-24T14:53:51.006955+00:00
e3966632-934c-46ea-882d-8e7159626dba,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Genshin Impact,277,1,1,2026-06-11T14:53:51.006955+00:00
7329c112-d2b1-4097-b394-b08c0444018a,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Valorant,322,1,1,2026-06-12T14:53:51.006955+00:00
6424775f-0694-4763-8230-44c806c18d07,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Apex Legends,500,0,0,2026-06-13T14:53:51.006955+00:00
e17065a2-a9aa-415b-8232-8c829af667fa,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Apex Legends,439,0,0,2026-06-14T14:53:51.006955+00:00
3341d9dd-17bf-4f6e-a51c-5bab8d267862,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Genshin Impact,470,1,1,2026-06-15T14:53:51.006955+00:00
62cb6a5b-83e7-47fd-b094-699d0802dc9f,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,League of Legends,317,1,1,2026-06-16T14:53:51.006955+00:00
6d04b83d-1d91-4fe7-9e98-f0d1e2cfb6a0,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Apex Legends,309,1,0,2026-06-17T14:53:51.006955+00:00
de978f13-6b26-4b89-8f10-43e047c61378,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,WoW,569,1,1,2026-06-18T14:53:51.006955+00:00
df3eecba-b5d6-43dd-8528-cec803366155,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Genshin Impact,419,1,1,2026-06-19T14:53:51.006955+00:00
5caebc21-042b-4a89-8165-0f1ee679e103,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Apex Legends,554,1,1,2026-06-20T14:53:51.006955+00:00
f112f854-e09c-4904-9adf-ca4608b290ea,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Apex Legends,411,1,0,2026-06-21T14:53:51.006955+00:00
e7681b46-d797-4598-b7ea-4490c2f3fd7d,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,WoW,374,1,0,2026-06-22T14:53:51.006955+00:00
12f93243-714f-4aa7-9d19-428aae2efe2e,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,Genshin Impact,408,1,1,2026-06-23T14:53:51.006955+00:00
84b9d52b-cea4-4700-85ff-61a373c013e5,6673a05f-01dc-443f-a4ec-7fa7e8cdda7c,League of Legends,618,0,1,2026-06-24T14:53:51.006955+00:00
d067ecd6-8b6e-4aaf-838a-0cb3c2b58a1e,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Valorant,46,0,0,2026-06-11T14:53:51.006955+00:00
073e8ff7-3965-4210-8796-d57757e9c88a,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Genshin Impact,73,0,0,2026-06-12T14:53:51.006955+00:00
38a68363-5c06-4a5c-88f8-75bce4b28f3d,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,League of Legends,53,0,0,2026-06-13T14:53:51.006955+00:00
e27bdee5-39de-4118-a219-6712c8b9a99d,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Apex Legends,67,0,0,2026-06-14T14:53:51.006955+00:00
93cf5c75-ba6f-4779-8dbc-31c128c24faf,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,League of Legends,31,0,0,2026-06-15T14:53:51.006955+00:00
982b81a2-63a7-43e7-9ffd-a7ae851470e2,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Apex Legends,38,0,0,2026-06-16T14:53:51.006955+00:00
23b8fa6f-7e09-44cf-be8b-d3551e3950b9,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Apex Legends,30,0,0,2026-06-17T14:53:51.006955+00:00
68b143ef-4045-4961-bfbe-44f64438f07e,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,League of Legends,79,0,0,2026-06-18T14:53:51.006955+00:00
22139627-8223-4128-9b74-25dc063caf9c,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Valorant,28,0,0,2026-06-19T14:53:51.006955+00:00
021c5d90-eb10-444c-add2-5f5435ba253a,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Apex Legends,29,0,0,2026-06-20T14:53:51.006955+00:00
4ab9d9a6-98bd-4fcf-8e25-2ef9861d7065,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,League of Legends,51,0,0,2026-06-21T14:53:51.006955+00:00
8bb641a7-6882-48eb-99e5-ef40a39ceeb1,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,WoW,37,0,0,2026-06-22T14:53:51.006955+00:00
71b27f58-53c6-4707-a397-2adbea8e6726,e47b9d4d-92f5-4ccd-a77e-a2ac355e965a,Apex Legends,55,0,0,2026-06-23T14:53:51.006955+00:00
